system:index,LST_C,Latitude,Longitude,NDVI,.geo
00000000000000000991_0,30.910000000000025,12.814692106786003,80.24484244712123,-0.04517454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,12.814467527964975]}"
000000000000000006c8_0,30.401428571428596,12.814781938314416,80.15267529897056,0.33432364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,12.814467527964975]}"
0000000000000000122a_0,30.05333333333334,12.814871769842828,80.13749377066895,0.17588066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,12.814467527964975]}"
0000000000000000000f_0,32.59000000000003,12.81496160137124,80.09158985965044,0.19317809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.814467527964975]}"
000000000000000007c8_0,31.5214285714286,12.81496160137124,80.1010221701337,0.08811641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,12.814467527964975]}"
00000000000000000053_0,31.57000000000005,12.815141264428064,80.00598041307386,0.16656892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,12.814467527964975]}"
00000000000000000325_0,32.59000000000003,12.815141264428064,80.09185935423568,0.20823658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.814467527964975]}"
00000000000000000afb_0,30.850000000000023,12.815320927484887,80.18636212212505,0.27021822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.814467527964975]}"
00000000000000001319_0,31.700000000000045,12.815320927484887,79.85739906508049,0.27503017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,12.814467527964975]}"
0000000000000000129b_0,31.466666666666697,12.8154107590133,80.03894858400103,0.22997417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.814467527964975]}"
00000000000000000479_0,31.916666666666686,12.815500590541712,79.8612618208022,0.43786982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,12.814467527964975]}"
0000000000000000091d_0,32.82600000000002,12.815590422070123,79.82362241039759,0.36992568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,12.814467527964975]}"
0000000000000000114e_0,30.940000000000055,12.815590422070123,79.91120815059924,0.13099042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.814467527964975]}"
00000000000000000878_0,31.473333333333358,12.815680253598535,79.8139206053291,0.49629396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.814467527964975]}"
00000000000000000a0e_0,30.49285714285719,12.815680253598535,80.14216501014637,0.48163405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,12.814467527964975]}"
000000000000000006ee_0,30.850000000000023,12.81585991665536,80.19229100300024,0.11460895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.814467527964975]}"
0000000000000000068f_0,30.423333333333346,12.816039579712184,79.89620628535445,0.35918745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,12.814467527964975]}"
00000000000000000771_0,32.65857142857146,12.816129411240595,79.97202409533413,0.22951266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,12.814467527964975]}"
000000000000000008aa_0,30.05333333333334,12.816129411240595,80.13425983564612,0.20375298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,12.814467527964975]}"
000000000000000011db_0,32.82600000000002,12.816129411240595,79.81814268716445,0.3243243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,12.814467527964975]}"
00000000000000000d3f_0,31.466666666666697,12.816309074297418,80.03634346967709,0.26735994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.814467527964975]}"
00000000000000000573_0,32.31571428571431,12.816488737354243,79.96169346956675,0.33333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,12.814467527964975]}"
000000000000000000da_0,30.910000000000025,12.816578568882655,80.24178817515522,0.32156864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,12.814467527964975]}"
00000000000000000b32_0,30.60714285714289,12.816668400411066,80.12042578027068,0.43620983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,12.814467527964975]}"
0000000000000000127b_0,30.005000000000052,12.816668400411066,80.16408390307889,0.24851613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,12.814467527964975]}"
00000000000000000309_0,30.886666666666713,12.81684806346789,80.0454164540467,0.028522039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,12.814467527964975]}"
00000000000000001048_0,32.71500000000003,12.816937894996302,79.84913456446658,0.30416542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.814467527964975]}"
00000000000000000fe4_0,31.473333333333358,12.817027726524715,79.81257313240292,0.38026315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.814467527964975]}"
0000000000000000071b_0,31.473333333333358,12.817117558053127,79.8146392575564,0.43616673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.814467527964975]}"
00000000000000000156_0,31.646666666666704,12.817207389581538,80.03032475727349,0.18211207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,12.814467527964975]}"
000000000000000011f1_0,32.104285714285766,12.81729722110995,79.99223618922683,0.3774518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,12.814467527964975]}"
0000000000000000072e_0,32.486666666666736,12.817387052638363,79.93788811453759,0.10625767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,12.814467527964975]}"
00000000000000000416_0,32.65857142857146,12.817476884166775,79.97696482939679,0.22396417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,12.814467527964975]}"
00000000000000000c2e_0,31.29000000000002,12.817566715695186,79.9228862492928,0.11334675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,12.814467527964975]}"
00000000000000000c34_0,30.730000000000018,12.817566715695186,80.21924046152382,0.21069074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,12.814467527964975]}"
00000000000000000a1d_0,31.07000000000005,12.817656547223597,80.20145381889826,0.23769508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,12.814467527964975]}"
000000000000000006d8_0,32.71500000000003,12.81774637875201,79.84536164027328,0.24814565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.814467527964975]}"
00000000000000000dba_0,33.07000000000005,12.81774637875201,79.82550887249424,0.30533892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,12.814467527964975]}"
00000000000000000edd_0,31.473333333333358,12.817836210280422,79.80924936585167,0.11418685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.814467527964975]}"
00000000000000000461_0,31.473333333333358,12.817926041808834,79.8132019531018,0.3988556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.814467527964975]}"
00000000000000000e8f_0,31.916666666666686,12.817926041808834,79.86916699530245,0.21052632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,12.814467527964975]}"
0000000000000000057b_0,32.04000000000002,12.818015873337247,79.95324930589604,0.3285528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,12.814467527964975]}"
00000000000000000634_0,32.71500000000003,12.818105704865658,79.8440141673471,0.20136097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.814467527964975]}"
00000000000000000820_0,32.82600000000002,12.818285367922481,79.8162562250678,0.13119027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,12.814467527964975]}"
00000000000000000a9e_0,32.59000000000003,12.818285367922481,80.0905118813095,0.27044776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.814467527964975]}"
0000000000000000117d_0,31.486666666666736,12.818285367922481,79.99529046119282,0.431127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,12.814467527964975]}"
0000000000000000088f_0,30.850000000000023,12.818375199450895,80.18393667085793,0.3896286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.814467527964975]}"
00000000000000000e0f_0,30.850000000000023,12.818465030979306,80.18995538326153,0.25788388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.814467527964975]}"
00000000000000000b5f_0,30.898571428571415,12.818644694036129,80.04963853588207,0.42505258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05336654431116,12.814467527964975]}"
00000000000000000276_0,31.33857142857147,12.818734525564542,80.08009142401372,0.37839824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.814467527964975]}"
000000000000000003f2_0,30.423333333333346,12.818824357092954,79.90213516622964,0.08041237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,12.814467527964975]}"
00000000000000000364_0,33.07000000000005,12.818914188621365,79.83107842725578,0.20557103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,12.814467527964975]}"
0000000000000000064a_0,31.810000000000002,12.818914188621365,80.01442457674457,0.362117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,12.814467527964975]}"
000000000000000006de_0,31.460000000000036,12.819004020149778,80.22346254335919,0.42744356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,12.82345068080617]}"
00000000000000000823_0,31.210000000000036,12.819004020149778,80.06598787405304,0.43093526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,12.82345068080617]}"
000000000000000000d8_0,30.99285714285719,12.819183683206601,79.80817138751074,0.1398218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.82345068080617]}"
0000000000000000057a_0,30.99285714285719,12.819273514735013,79.81383077380069,0.41339812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.82345068080617]}"
0000000000000000131c_0,31.381428571428614,12.819273514735013,80.07604900523518,0.24593659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.82345068080617]}"
000000000000000007ed_0,32.04200000000003,12.819363346263426,80.14521928211238,0.2663261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,12.82345068080617]}"
000000000000000012a5_0,32.48599999999999,12.819453177791837,79.95684256703251,0.28763613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,12.82345068080617]}"
00000000000000000db1_0,32.04200000000003,12.819543009320249,80.14333282001573,0.37950575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,12.82345068080617]}"
00000000000000000efc_0,31.76666666666671,12.819543009320249,80.02026362609135,0.37935892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,12.82345068080617]}"
000000000000000003cc_0,32.80142857142863,12.81963284084866,79.97597668258426,0.20859396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,12.82345068080617]}"
000000000000000007dd_0,31.57000000000005,12.819812503905485,79.85398546700083,0.38262478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,12.82345068080617]}"
00000000000000001333_0,31.364285714285757,12.819902335433897,79.92234726012232,0.1589669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,12.82345068080617]}"
0000000000000000092a_0,31.694000000000017,12.820261661547544,80.1641737346073,0.5234345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,12.82345068080617]}"
0000000000000000079c_0,31.930000000000007,12.820351493075957,79.94211019637295,0.2753623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,12.82345068080617]}"
00000000000000000e9f_0,31.62714285714287,12.820351493075957,80.0853016526616,0.36663476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.82345068080617]}"
000000000000000012a6_0,30.767142857142915,12.820351493075957,80.188967236449,0.26982138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.82345068080617]}"
00000000000000000b0b_0,30.767142857142915,12.820710819189605,80.18878757339218,0.23381925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.82345068080617]}"
00000000000000000b50_0,31.194000000000017,12.820890482246428,80.1258156719754,0.3480388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,12.82345068080617]}"
00000000000000000e61_0,32.55857142857144,12.821249808360076,79.98334286791405,0.32362458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,12.82345068080617]}"
000000000000000006a7_0,31.57000000000005,12.821339639888489,79.8566804128532,0.26482213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,12.82345068080617]}"
000000000000000002a7_0,31.466000000000008,12.8214294714169,80.13084623756646,0.023144655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,12.82345068080617]}"
000000000000000007a7_0,31.466000000000008,12.8214294714169,80.13812259136783,0.4623804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,12.82345068080617]}"
0000000000000000069e_0,31.710000000000036,12.821519302945312,80.17387553967579,0.4351818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,12.82345068080617]}"
00000000000000001328_0,31.53800000000001,12.821609134473723,80.23433215829704,0.08708235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,12.82345068080617]}"
00000000000000000e9d_0,31.78333333333336,12.82187862905896,80.01181946242063,0.3396562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,12.82345068080617]}"
00000000000000000ae4_0,30.787142857142896,12.821968460587373,79.91336410728113,0.11308069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.82345068080617]}"
00000000000000001344_0,31.710000000000036,12.821968460587373,80.17270772980643,0.25962558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,12.82345068080617]}"
00000000000000000421_0,31.122000000000014,12.822058292115784,79.89521813854192,0.3495737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,12.82345068080617]}"
000000000000000004c1_0,32.55857142857144,12.822237955172607,79.97956994372073,0.29108912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,12.82345068080617]}"
000000000000000011e3_0,31.006666666666717,12.822417618229432,79.86296861984202,0.049212597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,12.82345068080617]}"
0000000000000000018c_0,31.850000000000023,12.822507449757843,79.93636097855459,0.4265928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,12.82345068080617]}"
00000000000000001072_0,30.81666666666672,12.822507449757843,79.87114328892751,0.35643566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,12.82345068080617]}"
0000000000000000136e_0,31.287142857142896,12.822597281286255,80.09850688733816,0.3803479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,12.82345068080617]}"
